date,name,today,week,month,three_month,six_month,year,current_year,total
2017/3/28,东兴证券,1.1004,1.2532,1.3884,1.2272,1.9587,2.9484,1.2349,7.6475
2017/3/29,东兴证券,1.5334,1.3438,1.3953,1.235,1.9606,2.9203,1.2401,7.6353
2017/3/30,东兴证券,1.2073,1.3504,1.3868,1.2396,1.9652,2.8849,1.2396,7.6226
2017/3/31,东兴证券,1.4182,1.3056,1.3882,1.2426,1.9606,2.8489,1.2426,7.6104
2017/4/5,东兴证券,1.189,1.2715,1.3925,1.2542,1.9542,2.8081,1.2417,7.5977
2017/4/6,东兴证券,0.8419,1.1497,1.3909,1.2485,1.945,2.7892,1.2352,7.5844
2017/4/7,东兴证券,0.8113,0.9474,1.3824,1.241,1.9357,2.7673,1.2283,7.5711
2017/4/10,东兴证券,1.7562,1.1496,1.498,1.2646,1.9407,2.7483,1.2367,7.5597
2017/4/11,东兴证券,1.6745,1.2546,1.5069,1.2805,1.9312,2.7059,1.2435,7.5482
2017/4/12,东兴证券,1.5491,1.3266,1.5089,1.2935,1.9313,2.686,1.2482,7.5364
2017/4/13,东兴证券,0.8439,1.327,1.5067,1.2879,1.8983,2.6354,1.2421,7.5234
2017/4/14,东兴证券,1.4229,1.4493,1.5412,1.2902,1.8831,2.6102,1.2448,7.5115
2017/4/17,东兴证券,1.1042,1.3189,1.3161,1.2731,1.8674,2.5894,1.2427,7.4991
2017/4/18,东兴证券,0.6526,1.1145,1.2829,1.2745,1.833,2.5677,1.2342,7.4858
2017/4/19,东兴证券,1.3812,1.081,1.2876,1.2881,1.8211,2.5485,1.2363,7.474
2017/4/20,东兴证券,1.3425,1.1807,1.2608,1.2996,1.81,2.5168,1.2378,7.4622
2017/4/21,东兴证券,1.0388,1.1038,1.2397,1.2951,1.7792,2.4984,1.235,7.4498
2017/4/24,东兴证券,1.5869,1.2004,1.2486,1.326,1.7297,2.4858,1.2398,7.4385
2017/4/25,东兴证券,0.755,1.2209,1.2239,1.3315,1.7073,2.4728,1.2333,7.4257
2017/4/26,东兴证券,1.2144,1.1875,1.2235,1.3417,1.6908,2.4589,1.233,7.4138
2017/4/27,东兴证券,1.1074,1.1405,1.2158,1.3377,1.6819,2.449,1.2314,7.4017
2017/4/28,东兴证券,1.4145,1.2156,1.2307,1.339,1.6582,2.4315,1.2338,7.3903
2017/5/2,东兴证券,1.1118,1.212,1.1999,1.3352,1.6298,2.4214,1.2322,7.3784
2017/5/3,东兴证券,0.979,1.1532,1.1889,1.3449,1.594,2.3967,1.229,7.3662
2017/5/4,东兴证券,0.9332,1.1096,1.1767,1.3382,1.5772,2.3829,1.2253,7.354
2017/5/5,东兴证券,1.5415,1.1414,1.1935,1.3414,1.5769,2.3753,1.2292,7.343
2017/5/8,东兴证券,1.9165,1.2964,1.2663,1.3627,1.5647,2.3552,1.2376,7.3327
2017/5/9,东兴证券,1.0739,1.2888,1.2571,1.3599,1.5498,2.3385,1.2356,7.3209
2017/5/10,东兴证券,1.5072,1.3945,1.2453,1.3549,1.5284,2.3323,1.2388,7.31
2017/5/11,东兴证券,1.9878,1.6054,1.2602,1.3653,1.4811,2.3278,1.2477,7.3
2017/5/12,东兴证券,1.5146,1.6,1.2586,1.3677,1.4814,2.3189,1.2508,7.2891
2017/5/15,东兴证券,1.0423,1.4252,1.2603,1.3604,1.4197,2.3118,1.2484,7.2774
2017/5/16,东兴证券,1.0711,1.4246,1.2513,1.3509,1.4027,2.3055,1.2463,7.2658
2017/5/17,东兴证券,1.1279,1.3487,1.2524,1.2963,1.39,2.2924,1.245,7.2544
2017/5/18,东兴证券,0.9261,1.1364,1.2654,1.2902,1.374,2.2788,1.2415,7.2426
2017/5/19,东兴证券,0.5812,0.9497,1.2273,1.2788,1.3675,2.2691,1.2342,7.2302
2017/5/22,东兴证券,1.769,1.095,1.2581,1.272,1.3561,2.262,1.24,7.2201
2017/5/23,东兴证券,1.4707,1.175,1.2682,1.2778,1.3496,2.242,1.2425,7.2094
2017/5/24,东兴证券,0.8353,1.1165,1.2324,1.2775,1.3193,2.2316,1.2382,7.1976
2017/5/25,东兴证券,1.9433,1.3199,1.289,1.2884,1.3166,2.2227,1.2456,7.1879
2017/5/26,东兴证券,1.107,1.4251,1.2839,1.2855,1.3149,2.2131,1.2442,7.1767
2017/5/31,东兴证券,1.0419,1.3641,1.2741,1.2966,1.2894,2.163,1.2421,7.1655
2017/6/1,东兴证券,1.6793,1.2761,1.2934,1.3074,1.2881,2.1272,1.2465,7.1554
2017/6/2,东兴证券,0.9682,1.2298,1.2865,1.2947,1.2774,2.1058,1.2437,7.1441
2017/6/5,东兴证券,0.5788,1.067,1.2706,1.286,1.2627,2.0758,1.2371,7.1321
2017/6/6,东兴证券,0.4825,0.9501,1.2312,1.2796,1.2532,2.063,1.2296,7.1199
2017/6/7,东兴证券,0.7529,0.8923,1.2085,1.2757,1.2471,2.051,1.2249,7.1083
2017/6/8,东兴证券,0.543,0.6651,1.143,1.2733,1.242,2.034,1.2183,7.0964
2017/6/9,东兴证券,0.526,0.5766,1.117,1.2648,1.2344,2.0278,1.2117,7.0845
2017/6/12,东兴证券,0.423,0.5455,0.9931,1.2621,1.2144,2.0212,1.2041,7.0724
2017/6/13,东兴证券,0.3417,0.5173,0.9606,1.2531,1.2062,2.0045,1.196,7.0602
2017/6/14,东兴证券,0.5126,0.4693,0.9392,1.25,1.1952,1.9916,1.1896,7.0484
2017/6/15,东兴证券,0.7005,0.5008,0.923,1.2508,1.1857,1.9789,1.1851,7.037
2017/6/16,东兴证券,0.5751,0.5106,0.8993,1.1808,1.1772,1.9711,1.1795,7.0253
2017/6/19,东兴证券,0.9066,0.6073,0.903,1.1471,1.1738,1.9633,1.177,7.0144
2017/6/20,东兴证券,0.7913,0.6972,0.8974,1.1288,1.1688,1.9582,1.1735,7.0032
2017/6/21,东兴证券,0.7514,0.745,0.8905,1.1168,1.1634,1.9318,1.1698,6.992
2017/6/22,东兴证券,1.8063,0.9661,0.8923,1.1287,1.1706,1.9236,1.1754,6.9828
2017/6/23,东兴证券,1.0177,1.0546,0.8707,1.1261,1.1673,1.9146,1.174,6.9721
2017/6/26,东兴证券,0.7253,1.0184,0.796,1.1111,1.161,1.9005,1.1701,6.961
2017/6/27,东兴证券,0.5634,0.9728,0.7844,1.0995,1.1576,1.8879,1.1649,6.9496
2017/6/28,东兴证券,0.7837,0.9793,0.7843,1.0944,1.1591,1.8646,1.1616,6.9387
2017/6/29,东兴证券,0.4434,0.7067,0.7688,1.0765,1.1538,1.8401,1.1555,6.9272
2017/6/30,东兴证券,0.5958,0.6223,0.7613,1.0665,1.1508,1.8255,1.1508,6.916
2017/7/3,东兴证券,0.6361,0.6045,0.6884,1.0536,1.1462,1.8114,1.1465,6.905
2017/7/4,东兴证券,0.883,0.6684,0.6973,1.0509,1.1449,1.7873,1.1444,6.8944
2017/7/5,东兴证券,0.7409,0.6598,0.7046,1.0437,1.1445,1.7742,1.1411,6.8835
2017/7/6,东兴证券,0.7027,0.7117,0.7146,1.0414,1.1406,1.7661,1.1375,6.8727
2017/7/7,东兴证券,1.7649,0.9455,0.7607,1.0568,1.1458,1.7563,1.1426,6.8638
2017/7/10,东兴证券,1.7447,1.1672,0.829,1.0566,1.1562,1.7487,1.1474,6.8548
2017/7/11,东兴证券,1.0453,1.1997,0.8389,1.0465,1.1586,1.7357,1.1466,6.8447
2017/7/12,东兴证券,0.797,1.2109,0.8559,1.0343,1.1585,1.7134,1.1438,6.8341
2017/7/13,东兴证券,1.4341,1.3572,0.9055,1.0439,1.1607,1.6891,1.1461,6.8247
2017/7/14,东兴证券,0.8663,1.1775,0.9216,1.0349,1.1583,1.68,1.1439,6.8144
2017/7/17,东兴证券,1.4899,1.1265,0.9757,1.0411,1.1522,1.6753,1.1466,6.8052
2017/7/18,东兴证券,0.8185,1.0812,0.9686,1.0438,1.1543,1.6664,1.1441,6.7948
2017/7/19,东兴证券,3.7521,1.6722,1.0979,1.082,1.1807,1.6708,1.1638,6.7896
2017/7/20,东兴证券,2.1293,1.8112,1.1587,1.0947,1.1928,1.6722,1.1711,6.7815
2017/7/21,东兴证券,1.1871,1.8754,1.1785,1.0971,1.1928,1.6662,1.1712,6.7719
2017/7/24,东兴证券,0.9823,1.7739,1.1469,1.0873,1.2016,1.6609,1.1698,6.7619
2017/7/25,东兴证券,0.841,1.7784,1.133,1.0887,1.205,1.6582,1.1674,6.7518
2017/7/26,东兴证券,1.1577,1.2595,1.1527,1.0878,1.2094,1.6556,1.1673,6.7422
2017/7/27,东兴证券,1.7952,1.1926,1.2087,1.0989,1.2143,1.6452,1.1719,6.7337
2017/7/28,东兴证券,0.7389,1.103,1.2066,1.088,1.2104,1.6379,1.1688,6.7235
2017/7/31,东兴证券,0.9696,1.1004,1.2608,1.0861,1.2084,1.6334,1.1673,6.7137
2017/8/1,东兴证券,1.4492,1.2221,1.2694,1.0918,1.2104,1.6311,1.1693,6.7048
2017/8/2,东兴证券,1.9102,1.3726,1.2972,1.1043,1.216,1.6336,1.1745,6.6966
2017/8/3,东兴证券,1.0094,1.2155,1.3134,1.1048,1.221,1.6329,1.1734,6.687
2017/8/4,东兴证券,1.3596,1.3396,1.3342,1.1114,1.2221,1.6332,1.1747,6.678
2017/8/7,东兴证券,0.8091,1.3075,1.347,1.1,1.227,1.6282,1.1722,6.6681
2017/8/8,东兴证券,1.2065,1.259,1.3406,1.0889,1.2214,1.6268,1.1724,6.6588
2017/8/9,东兴证券,0.6649,1.0099,1.3112,1.0825,1.2167,1.6208,1.1689,6.6488
2017/8/10,东兴证券,0.92,0.992,1.2754,1.0733,1.2096,1.6157,1.1673,6.6391
2017/8/11,东兴证券,1.1348,0.9471,1.2793,1.06,1.209,1.6084,1.167,6.6299
2017/8/14,东兴证券,1.3414,1.0535,1.3175,1.0573,1.2067,1.6009,1.1682,6.621
2017/8/15,东兴证券,0.5097,0.9142,1.2807,1.049,1.1996,1.5689,1.1638,6.6108
2017/8/16,东兴证券,0.4141,0.864,1.2431,1.0387,1.1898,1.5546,1.1589,6.6005
2017/8/17,东兴证券,1.3569,0.9514,1.2373,1.0423,1.1652,1.5468,1.1602,6.5917
2017/8/18,东兴证券,0.5993,0.8443,1.2278,1.0372,1.1606,1.5401,1.1566,6.5818
2017/8/21,东兴证券,1.2151,0.819,1.0659,1.0471,1.1511,1.5382,1.1569,6.5728
2017/8/22,东兴证券,1.2715,0.9714,1.0753,1.0393,1.1519,1.5378,1.1577,6.5641
2017/8/23,东兴证券,2.5216,1.3929,1.1382,1.0557,1.1632,1.5428,1.1664,6.5574
2017/8/24,东兴证券,1.4019,1.4019,1.1564,1.0646,1.1676,1.5442,1.1679,6.5488
2017/8/25,东兴证券,2.4279,1.7676,1.2254,1.0721,1.1777,1.547,1.1758,6.542
2017/8/28,东兴证券,5.9041,2.7054,1.4475,1.1471,1.2215,1.5663,1.2053,6.541
2017/8/29,东兴证券,3.102,3.0715,1.5227,1.1772,1.2366,1.5743,1.2171,6.5353
2017/8/30,东兴证券,2.4388,3.0549,1.5625,1.1963,1.2461,1.5799,1.2247,6.5286
2017/8/31,东兴证券,1.631,3.1008,1.5913,1.2052,1.2491,1.5793,1.2271,6.5206
2017/9/1,东兴证券,1.612,2.9376,1.5983,1.2042,1.2538,1.5801,1.2295,6.5125
2017/9/4,东兴证券,1.1529,1.9873,1.6017,1.207,1.2502,1.578,1.229,6.5038
2017/9/5,东兴证券,0.9465,1.5562,1.5719,1.2126,1.2478,1.5762,1.2273,6.4947
2017/9/6,东兴证券,1.0115,1.2708,1.5476,1.2206,1.2489,1.5723,1.226,6.4858
2017/9/7,东兴证券,0.9261,1.1298,1.5526,1.2232,1.2484,1.5691,1.2243,6.4767
2017/9/8,东兴证券,1.0056,1.0085,1.5439,1.2302,1.2509,1.5687,1.223,6.4679
2017/9/11,东兴证券,1.0571,0.9894,1.6118,1.2383,1.2563,1.5682,1.222,6.4591
2017/9/12,东兴证券,1.8559,1.1712,1.6229,1.26,1.261,1.5671,1.2257,6.4516
2017/9/13,东兴证券,0.8211,1.1331,1.588,1.2672,1.2604,1.5659,1.2233,6.4426
2017/9/14,东兴证券,0.914,1.1307,1.5694,1.2733,1.2621,1.5651,1.2215,6.4336
2017/9/15,东兴证券,0.8802,1.1056,1.5855,1.276,1.2639,1.5623,1.2196,6.4247
2017/9/18,东兴证券,1.2041,1.1351,1.681,1.2856,1.2215,1.5609,1.2195,6.4163
2017/9/19,东兴证券,0.7658,0.917,1.6394,1.2834,1.2179,1.5612,1.2169,6.4072
2017/9/20,东兴证券,0.7716,0.9072,1.6017,1.2831,1.209,1.5618,1.2144,6.3982
2017/9/21,东兴证券,1.2515,0.9747,1.6033,1.2907,1.2072,1.5621,1.2146,6.39
2017/9/22,东兴证券,0.7931,0.9572,1.5824,1.2754,1.2049,1.5619,1.2123,6.381
2017/9/25,东兴证券,1.0309,0.9226,1.4798,1.2756,1.2003,1.5631,1.2113,6.3725
2017/9/26,东兴证券,0.6086,0.8911,1.4402,1.2738,1.1957,1.5598,1.2079,6.3633
2017/9/27,东兴证券,0.5733,0.8515,1.4025,1.2739,1.1902,1.5582,1.2044,6.3541
2017/9/28,东兴证券,0.4523,0.6916,1.1655,1.2689,1.1851,1.5577,1.2003,6.3447
2017/9/29,东兴证券,0.6117,0.6554,1.0572,1.2715,1.1778,1.5548,1.1971,6.3357
2017/10/9,东兴证券,0.8323,0.8323,0.9015,1.3021,1.1784,1.5555,1.1952,6.3269
2017/10/10,东兴证券,0.9728,0.9026,0.9057,1.2894,1.1721,1.5548,1.194,6.3185
2017/10/11,东兴证券,0.581,0.7954,0.8777,1.2818,1.1632,1.5456,1.1907,6.3094
2017/10/12,东兴证券,0.6273,0.7534,0.8054,1.279,1.1557,1.5419,1.1877,6.3005
2017/10/13,东兴证券,0.468,0.6963,0.7846,1.2632,1.1526,1.5239,1.1839,6.2913
2017/10/16,东兴证券,0.6341,0.6567,0.7612,1.2594,1.1462,1.5131,1.181,6.2824
2017/10/17,东兴证券,0.5613,0.5743,0.7494,1.2442,1.1418,1.5031,1.1777,6.2735
2017/10/18,东兴证券,0.6154,0.5812,0.7148,1.2408,1.1415,1.4858,1.1748,6.2646
2017/10/19,东兴证券,0.5729,0.5703,0.7034,1.1887,1.1349,1.4766,1.1717,6.2557
2017/10/20,东兴证券,0.2407,0.5249,0.6722,1.1577,1.126,1.4666,1.1669,6.2463
2017/10/23,东兴证券,0.2355,0.4452,0.6011,1.1421,1.1194,1.448,1.1621,6.237
2017/10/24,东兴证券,0.6906,0.471,0.6064,1.1374,1.1121,1.4196,1.1597,6.2283
2017/10/25,东兴证券,0.2373,0.3954,0.5597,1.1275,1.1079,1.4064,1.155,6.219
2017/10/26,东兴证券,0.312,0.3432,0.5423,1.1136,1.1006,1.3945,1.1508,6.2099
2017/10/27,东兴证券,0.3171,0.3585,0.5272,1.0894,1.0942,1.3868,1.1466,6.2008
2017/10/30,东兴证券,0.646,0.4406,0.534,1.0879,1.0879,1.3719,1.1441,6.1922
2017/10/31,东兴证券,0.2451,0.3515,0.517,1.076,1.0811,1.3659,1.1396,6.183
2017/11/1,东兴证券,0.4574,0.3955,0.5137,1.0597,1.0761,1.3537,1.1362,6.1742
2017/11/2,东兴证券,0.5083,0.4348,0.5134,1.0367,1.0713,1.3449,1.1331,6.1655
2017/11/3,东兴证券,0.5512,0.4816,0.5153,1.0292,1.0679,1.3256,1.1303,6.1568
2017/11/6,东兴证券,0.2661,0.4056,0.5035,1.0113,1.0587,1.3146,1.1261,6.1478
2017/11/7,东兴证券,0.5135,0.4593,0.5039,1.0065,1.0543,1.3078,1.1231,6.1392
2017/11/8,东兴证券,0.9698,0.5618,0.5242,1.0026,1.0468,1.3005,1.1224,6.1313
2017/11/9,东兴证券,0.4386,0.5478,0.507,0.9989,1.0417,1.2906,1.1191,6.1226
2017/11/10,东兴证券,0.6184,0.5613,0.4916,0.9939,1.0346,1.2765,1.1167,6.1142
2017/11/13,东兴证券,0.3604,0.5801,0.4758,0.9812,1.0176,1.2466,1.1131,6.1054
2017/11/14,东兴证券,0.384,0.5542,0.4716,0.9655,1.0125,1.2217,1.1096,6.0967
2017/11/15,东兴证券,0.3743,0.4351,0.4674,0.9633,1.0072,1.2092,1.1061,6.0881
2017/11/16,东兴证券,0.3538,0.4182,0.4552,0.9623,1.0014,1.198,1.1026,6.0794
2017/11/17,东兴证券,1.3888,0.5723,0.4912,0.9628,1.0035,1.1928,1.1039,6.0723
2017/11/20,东兴证券,0.4907,0.5983,0.4933,0.9611,1.0034,1.1832,1.1011,6.0638
2017/11/21,东兴证券,1.1029,0.7421,0.521,0.9592,1.0042,1.1796,1.1011,6.0564
2017/11/22,东兴证券,0.7065,0.8086,0.5291,0.95,0.9957,1.1722,1.0993,6.0483
2017/11/23,东兴证券,0.599,0.8576,0.5449,0.9184,0.9887,1.1655,1.097,6.0401
2017/11/24,东兴证券,0.4611,0.6721,0.5349,0.903,0.9857,1.1491,1.0941,6.0317
2017/11/27,东兴证券,0.3815,0.6502,0.5627,0.8695,0.9722,1.1414,1.0908,6.0233
2017/11/28,东兴证券,0.2099,0.4716,0.5467,0.7761,0.9661,1.1332,1.0869,6.0146
2017/11/29,东兴证券,0.3301,0.3963,0.5373,0.7307,0.961,1.1242,1.0835,6.0061
2017/11/30,东兴证券,0.4302,0.3626,0.5279,0.6978,0.9568,1.118,1.0805,5.9977
2017/12/1,东兴证券,0.2637,0.3231,0.5319,0.6597,0.9449,1.1116,1.0769,5.9892
2017/12/4,东兴证券,0.4084,0.3285,0.5263,0.6473,0.9405,1.1041,1.0739,5.9809
2017/12/5,东兴证券,1.2162,0.5297,0.5576,0.6518,0.9455,1.0996,1.0745,5.9738
2017/12/6,东兴证券,0.5005,0.5638,0.5683,0.6433,0.9457,1.0951,1.072,5.9657
2017/12/7,东兴证券,0.4915,0.5761,0.5673,0.6361,0.9436,1.091,1.0695,5.9576
2017/12/8,东兴证券,0.4085,0.605,0.5418,0.6261,0.9425,1.088,1.0666,5.9494
2015/1/5,国泰君安,,,,,,,,
2015/1/6,国泰君安,,,,,,,,
2015/1/7,国泰君安,,,,,,,,
2015/1/8,国泰君安,,,,,,,,
2015/1/9,国泰君安,,,,,,,,
2015/1/12,国泰君安,,,,,,,,
2015/1/13,国泰君安,,,,,,,,
2015/1/14,国泰君安,,,,,,,,
2015/1/15,国泰君安,,,,,,,,
2015/1/16,国泰君安,,,,,,,,
2015/1/19,国泰君安,,,,,,,,
2015/1/20,国泰君安,,,,,,,,
2015/1/21,国泰君安,,,,,,,,
2015/1/22,国泰君安,,,,,,,,
2015/1/23,国泰君安,,,,,,,,
2015/1/26,国泰君安,,,,,,,,
2015/1/27,国泰君安,,,,,,,,
2015/1/28,国泰君安,,,,,,,,
2015/1/29,国泰君安,,,,,,,,
2015/1/30,国泰君安,,,,,,,,
2015/2/2,国泰君安,,,,,,,,
2015/2/3,国泰君安,,,,,,,,
2015/2/4,国泰君安,,,,,,,,
2015/2/5,国泰君安,,,,,,,,
2015/2/6,国泰君安,,,,,,,,
2015/2/9,国泰君安,,,,,,,,
2015/2/10,国泰君安,,,,,,,,
2015/2/11,国泰君安,,,,,,,,
2015/2/12,国泰君安,,,,,,,,
2015/2/13,国泰君安,,,,,,,,
2015/2/16,国泰君安,,,,,,,,
2015/2/17,国泰君安,,,,,,,,
2015/2/25,国泰君安,,,,,,,,
2015/2/26,国泰君安,,,,,,,,
2015/2/27,国泰君安,,,,,,,,
2015/3/2,国泰君安,,,,,,,,
2015/3/3,国泰君安,,,,,,,,
2015/3/4,国泰君安,,,,,,,,
2015/3/5,国泰君安,,,,,,,,
2015/3/6,国泰君安,,,,,,,,
2015/3/9,国泰君安,,,,,,,,
2015/3/10,国泰君安,,,,,,,,
2015/3/11,国泰君安,,,,,,,,
2015/3/12,国泰君安,,,,,,,,
2015/3/13,国泰君安,,,,,,,,
2015/3/16,国泰君安,,,,,,,,
2015/3/17,国泰君安,,,,,,,,
2015/3/18,国泰君安,,,,,,,,
2015/3/19,国泰君安,,,,,,,,
2015/3/20,国泰君安,,,,,,,,
2015/3/23,国泰君安,,,,,,,,
2015/3/24,国泰君安,,,,,,,,
2015/3/25,国泰君安,,,,,,,,
2015/3/26,国泰君安,,,,,,,,
2015/3/27,国泰君安,,,,,,,,
2015/3/30,国泰君安,,,,,,,,
2015/3/31,国泰君安,,,,,,,,
2015/4/1,国泰君安,,,,,,,,
2015/4/2,国泰君安,,,,,,,,
2015/4/3,国泰君安,,,,,,,,
2015/4/7,国泰君安,,,,,,,,
2015/4/8,国泰君安,,,,,,,,
2015/4/9,国泰君安,,,,,,,,
2015/4/10,国泰君安,,,,,,,,
2015/4/13,国泰君安,,,,,,,,
2015/4/14,国泰君安,,,,,,,,
2015/4/15,国泰君安,,,,,,,,
2015/4/16,国泰君安,,,,,,,,
2015/4/17,国泰君安,,,,,,,,
2015/4/20,国泰君安,,,,,,,,
2015/4/21,国泰君安,,,,,,,,
2015/4/22,国泰君安,,,,,,,,
2015/4/23,国泰君安,,,,,,,,
2015/4/24,国泰君安,,,,,,,,
2015/4/27,国泰君安,,,,,,,,
2015/4/28,国泰君安,,,,,,,,
2015/4/29,国泰君安,,,,,,,,
2015/4/30,国泰君安,,,,,,,,
2015/5/4,国泰君安,,,,,,,,
2015/5/5,国泰君安,,,,,,,,
2015/5/6,国泰君安,,,,,,,,
2015/5/7,国泰君安,,,,,,,,
2015/5/8,国泰君安,,,,,,,,
2015/5/11,国泰君安,,,,,,,,
2015/5/12,国泰君安,,,,,,,,
2015/5/13,国泰君安,,,,,,,,
2015/5/14,国泰君安,,,,,,,,
2015/5/15,国泰君安,,,,,,,,
2015/5/18,国泰君安,,,,,,,,
2015/5/19,国泰君安,,,,,,,,
2015/5/20,国泰君安,,,,,,,,
2015/5/21,国泰君安,,,,,,,,
2015/5/22,国泰君安,,,,,,,,
2015/5/25,国泰君安,,,,,,,,
2015/5/26,国泰君安,,,,,,,,
2015/5/27,国泰君安,,,,,,,,
2015/5/28,国泰君安,,,,,,,,
2015/5/29,国泰君安,,,,,,,,
2015/6/1,国泰君安,,,,,,,,
2015/6/2,国泰君安,,,,,,,,
2015/6/3,国泰君安,,,,,,,,
2015/6/4,国泰君安,,,,,,,,
2015/6/5,国泰君安,,,,,,,,
2015/6/8,国泰君安,,,,,,,,
2015/6/9,国泰君安,,,,,,,,
2015/6/10,国泰君安,,,,,,,,
2015/6/11,国泰君安,,,,,,,,
2015/6/12,国泰君安,,,,,,,,
2015/6/15,国泰君安,,,,,,,,
2015/6/16,国泰君安,,,,,,,,
2015/6/17,国泰君安,,,,,,,,
2015/6/18,国泰君安,,,,,,,,
2015/6/19,国泰君安,,,,,,,,
2015/6/23,国泰君安,,,,,,,,
2015/6/24,国泰君安,,,,,,,,
2015/6/25,国泰君安,,,,,,,,
2015/6/26,国泰君安,0.1356,,,,,,0.1356,0.1356
2015/6/29,国泰君安,20.6441,,,,,,10.3899,10.3899
2015/6/30,国泰君安,34.1705,,,,,,18.3168,18.3168
2015/7/1,国泰君安,34.7121,,,,,,22.4156,22.4156
2015/7/2,国泰君安,23.3045,22.5934,,,,,22.5934,22.5934
2015/7/3,国泰君安,21.7104,26.9083,,,,,22.4462,22.4462
2015/7/6,国泰君安,28.1582,28.4112,,,,,23.2622,23.2622
2015/7/7,国泰君安,18.4647,25.27,,,,,22.6625,22.6625
2015/7/8,国泰君安,2.7775,18.8831,,,,,20.4531,20.4531
2015/7/9,国泰君安,25.5064,19.3234,,,,,20.9584,20.9584
2015/7/10,国泰君安,24.1278,19.8069,,,,,21.2465,21.2465
2015/7/13,国泰君安,29.4377,20.0628,,,,,21.9291,21.9291
2015/7/14,国泰君安,22.4771,20.8653,,,,,21.9713,21.9713
2015/7/15,国泰君安,16.1051,23.5308,,,,,21.5523,21.5523
2015/7/16,国泰君安,11.0178,20.6331,,,,,20.85,20.85
2015/7/17,国泰君安,12.7247,18.3525,,,,,20.3421,20.3421
2015/7/20,国泰君安,11.1117,14.6873,,,,,19.7992,19.7992
2015/7/21,国泰君安,11.4793,12.4877,,,,,19.337,19.337
2015/7/22,国泰君安,9.6473,11.1961,,,,,18.827,18.827
2015/7/23,国泰君安,14.0966,11.8119,,,,,18.5904,18.5904
2015/7/24,国泰君安,12.1525,11.6975,,,,,18.2839,18.2839
2015/7/27,国泰君安,11.1688,11.7089,18.8093,,,,17.9605,17.9605
2015/7/28,国泰君安,20.7266,13.5584,18.8964,,,,18.0807,18.0807
2015/7/29,国泰君安,8.4398,13.3169,18.3417,,,,17.679,17.679
2015/7/30,国泰君安,8.382,12.174,17.1695,,,,17.3072,17.3072
2015/7/31,国泰君安,5.6012,10.8637,16.6665,,,,16.8569,16.8569
2015/8/3,国泰君安,5.1676,9.6635,14.7033,,,,16.424,16.424
2015/8/4,国泰君安,7.0352,6.9252,14.3548,,,,16.0887,16.0887
2015/8/5,国泰君安,4.7988,6.197,13.9393,,,,15.6994,15.6994
2015/8/6,国泰君安,3.3185,5.1843,12.8593,,,,15.2867,15.2867
2015/8/7,国泰君安,4.8014,5.0243,12.2653,,,,14.9484,14.9484
2015/8/10,国泰君安,12.8108,6.5529,11.5476,,,,14.8816,14.8816
2015/8/11,国泰君安,8.2076,6.7874,11.3958,,,,14.6794,14.6794
2015/8/12,国泰君安,6.5572,7.1391,11.1854,,,,14.4405,14.4405
2015/8/13,国泰君安,5.249,7.5252,10.1338,,,,14.1779,14.1779
2015/8/14,国泰君安,6.1751,7.7999,9.425,,,,13.9556,13.9556
2015/8/17,国泰君安,5.7216,6.3821,8.6976,,,,13.733,13.733
2015/8/18,国泰君安,9.5405,6.6487,8.7359,,,,13.6227,13.6227
2015/8/19,国泰君安,6.4747,6.6322,8.6376,,,,13.4394,13.4394
2015/8/20,国泰君安,4.2044,6.4233,8.3372,,,,13.2086,13.2086
2015/8/21,国泰君安,5.0709,6.2024,8.0586,,,,13.0101,13.0101
2015/8/24,国泰君安,6.9828,6.4547,7.4493,,,,12.8666,12.8666
2015/8/25,国泰君安,8.6798,6.2825,7.5052,,,,12.7692,12.7692
2015/8/26,国泰君安,8.6016,6.7079,7.5529,,,,12.6745,12.6745
2015/8/27,国泰君安,7.4093,7.3489,7.3894,,,,12.5575,12.5575
2015/8/28,国泰君安,9.09,8.1527,6.8835,,,,12.4821,12.4821
2015/8/31,国泰君安,6.8112,8.1184,6.7956,,,,12.3614,12.3614
2015/9/1,国泰君安,5.7424,7.5309,6.7477,,,,12.2235,12.2235
2015/9/2,国泰君安,5.1958,6.8497,6.6803,,,,12.0801,12.0801
2015/9/7,国泰君安,4.7459,5.228,7.0142,,,,11.9334,11.9334
2015/9/8,国泰君安,4.7551,4.8989,6.9013,,,,11.7927,11.7927
2015/9/9,国泰君安,8.6302,6.0437,6.9836,,,,11.7319,11.7319
2015/9/10,国泰君安,4.3808,5.628,6.5822,,,,11.5932,11.5932
2015/9/11,国泰君安,2.9876,5.0999,6.3336,,,,11.4338,11.4338
2015/9/14,国泰君安,5.405,5.2317,6.3384,,,,11.3242,11.3242
2015/9/15,国泰君安,3.7651,5.0337,6.2097,,,,11.1892,11.1892
2015/9/16,国泰君安,5.1081,4.3293,6.1573,,,,11.0825,11.0825
2015/9/17,国泰君安,5.6908,4.5913,6.1558,,,,10.9896,10.9896
2015/9/18,国泰君安,2.4732,4.4884,5.8193,,,,10.8452,10.8452
2015/9/21,国泰君安,3.1408,4.0356,5.7682,,,,10.7168,10.7168
2015/9/22,国泰君安,9.0641,5.0954,5.933,,,,10.6897,10.6897
2015/9/23,国泰君安,5.2826,5.1303,5.902,,,,10.6025,10.6025
2015/9/24,国泰君安,3.9729,4.7867,5.7587,,,,10.4973,10.4973
